timestamp,window_id,chosen_compressor,compression_level,transmit_or_defer,composite_score,entropy,variance,predicted_cpu_temp,predicted_cpu_load,predicted_bw_kbps,throttling_risk,w1_ratio,w2_energy,w3_latency,w4_error
1788267827.239,1,none,0,transmit,0.0066,0.0,0.0,37.6,30.8,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788267833.191,2,none,0,transmit,0.0066,0.0,0.0,37.85,19.35,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788267839.062,3,none,0,transmit,0.0066,0.0,0.0,37.68,15.71,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788267844.976,4,delta_zlib,6,transmit,0.2772,0.0,0.0,37.91,13.26,1000.0,False,0.4545,0.2727,0.1818,0.0909
1788267850.903,5,none,0,transmit,0.0066,0.0,0.0,38.22,11.23,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268731.015,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268735.705,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268738.039,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268740.387,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268742.768,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268745.145,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268747.553,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268749.931,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268752.291,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268754.58,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268756.886,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268759.217,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268761.505,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268763.818,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268766.122,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268768.413,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268770.699,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268773.041,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268775.387,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268777.73,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268780.083,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268782.411,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268784.752,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268787.09,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268789.439,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268791.774,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268794.136,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268796.475,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268798.877,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268801.205,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268803.511,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268805.807,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268808.088,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268810.437,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268810.977,1,none,0,transmit,0.0066,0.0,0.0,38.1,46.0,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268812.787,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268815.15,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268816.848,2,none,0,transmit,0.0066,0.0,0.0,38.35,29.65,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268817.498,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268819.862,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268822.214,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268822.924,3,none,0,transmit,0.0066,0.0,0.0,38.43,21.49,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268824.559,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268826.908,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268828.792,4,none,0,transmit,0.0066,0.0,0.0,38.49,16.8,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268829.201,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268831.495,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268833.786,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268834.665,5,none,0,transmit,0.0066,0.0,0.0,38.53,13.8,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268836.101,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268838.399,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268840.609,6,none,0,transmit,0.0066,0.0,0.0,38.56,11.36,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268840.703,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268843.008,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268845.3,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268846.483,7,none,0,transmit,0.0066,0.0,0.0,38.57,10.57,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268847.609,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268849.919,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268852.434,8,none,0,transmit,0.0066,0.0,0.0,38.89,9.43,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268852.242,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268854.549,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268856.863,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268858.38,9,none,0,transmit,0.0066,0.0,0.0,38.69,8.32,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268859.171,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268861.481,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268863.807,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268864.254,10,none,0,transmit,0.0066,0.0,0.0,38.67,8.07,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268866.168,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268868.526,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268870.879,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268873.231,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268875.619,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268876.99,12,none,0,transmit,0.0066,0.0,0.0,38.73,7.18,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268877.985,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268880.319,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268882.858,13,none,0,transmit,0.0066,0.0,0.0,38.99,7.59,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268882.668,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268885.003,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268887.364,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268888.753,14,none,0,transmit,0.0066,0.0,0.0,39.06,7.6,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268889.741,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268892.101,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268894.634,15,none,0,transmit,0.0066,0.0,0.0,39.11,7.54,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268894.433,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268896.765,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268899.117,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268900.584,16,none,0,transmit,0.0066,0.0,0.0,39.15,9.9,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268901.472,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268903.841,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268906.454,17,none,0,transmit,0.0066,0.0,0.0,39.42,16.11,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268906.15,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268908.491,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268910.83,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268912.358,18,none,0,transmit,0.0066,0.0,0.0,39.52,11.05,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268913.17,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268915.547,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268918.232,19,none,0,transmit,0.0066,0.0,0.0,39.33,9.99,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268917.929,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268920.299,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268922.634,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268924.184,20,none,0,transmit,0.0066,0.0,0.0,38.99,9.56,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268925.008,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268927.378,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268929.715,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268930.132,21,none,0,transmit,0.0066,0.0,0.0,38.86,9.29,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268932.094,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268934.428,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268936.011,22,none,0,transmit,0.0066,0.0,0.0,39.07,8.83,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268936.795,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268939.175,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268941.877,23,none,0,transmit,0.0066,0.0,0.0,38.81,8.55,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268941.525,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268943.86,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268946.222,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268947.817,24,none,0,transmit,0.0066,0.0,0.0,38.74,7.78,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268948.575,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268950.875,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268953.202,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268953.757,25,none,0,transmit,0.0066,0.0,0.0,38.69,7.87,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268955.517,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268957.935,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268959.625,26,none,0,transmit,0.0066,0.0,0.0,38.66,8.24,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268960.254,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268962.566,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268964.898,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268965.553,27,none,0,transmit,0.0066,0.0,0.0,38.64,8.05,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268967.216,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268969.55,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268971.428,28,none,0,transmit,0.0066,0.0,0.0,38.62,8.12,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268971.978,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268974.447,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268976.812,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268977.383,29,none,0,transmit,0.0066,0.0,0.0,38.61,8.19,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268979.168,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268981.522,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268983.258,30,none,0,transmit,0.0066,0.0,0.0,38.61,8.37,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268983.822,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268986.155,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268988.469,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268989.132,31,none,0,transmit,0.0066,0.0,0.0,38.6,8.14,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268990.794,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268993.117,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268995.009,32,none,0,transmit,0.0066,0.0,0.0,38.6,7.89,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788268995.473,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788268997.866,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269000.177,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269000.877,33,none,0,transmit,0.0066,0.0,0.0,38.6,7.54,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269002.495,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269004.797,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269006.817,34,none,0,transmit,0.0066,0.0,0.0,38.6,7.98,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269007.094,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269009.405,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269011.709,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269012.684,35,none,0,transmit,0.0066,0.0,0.0,38.6,7.88,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269014.018,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269016.334,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269018.556,36,none,0,transmit,0.0066,0.0,0.0,38.6,7.79,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269018.628,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269020.95,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269023.248,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269024.429,37,none,0,transmit,0.0066,0.0,0.0,38.9,7.65,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269025.54,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269027.854,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269030.354,38,none,0,transmit,0.0066,0.0,0.0,39.0,7.85,1000.0,True,0.1481,0.4815,0.2963,0.0741
1788269030.163,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269032.465,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269034.757,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269037.079,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269039.377,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269041.744,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269044.108,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269046.486,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269048.87,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269051.197,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269053.569,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269055.935,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269058.24,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269060.528,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269062.836,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269065.136,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269067.439,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269069.727,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269072.023,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269074.309,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269076.632,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269078.961,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269081.259,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269083.553,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269085.842,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269088.135,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269090.425,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269092.73,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269095.026,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269097.33,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269099.629,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269101.922,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269104.209,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269106.496,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269108.779,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269111.066,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269113.377,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269115.658,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269117.953,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269120.244,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269122.538,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269124.826,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269127.115,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269129.432,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269131.744,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269134.043,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269136.347,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269138.634,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269140.917,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269143.2,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269145.508,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269147.808,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
